DATE,USAGE (kWh),TYPE,original_kwh,adjusted_kwh
2025-01-01 00:00:00,1.46,Electric,1.46,1.5439417366637194
2025-01-01 01:00:00,0.95,Electric,0.95,1.0339417366637194
2025-01-01 02:00:00,1.24,Electric,1.24,1.3239417366637194
2025-01-01 03:00:00,1.52,Electric,1.52,1.6039417366637194
2025-01-01 04:00:00,1.4,Electric,1.4,1.4839417366637193
2025-01-01 05:00:00,1.5,Electric,1.5,1.5839417366637194
2025-01-01 06:00:00,1.26,Electric,1.26,1.3439417366637194
2025-01-01 07:00:00,1.0,Electric,1.0,1.0839417366637194
2025-01-01 08:00:00,1.09,Electric,1.09,1.1739417366637195
2025-01-01 09:00:00,1.51,Electric,1.51,1.5939417366637194
2025-01-01 10:00:00,1.39,Electric,1.39,1.4739417366637193
2025-01-01 11:00:00,1.52,Electric,1.52,1.6039417366637194
2025-01-01 12:00:00,0.77,Electric,0.77,0.8539417366637194
2025-01-01 13:00:00,0.8400000000000001,Electric,0.8400000000000001,0.9239417366637195
2025-01-01 14:00:00,0.55,Electric,0.55,0.6339417366637194
2025-01-01 15:00:00,1.54,Electric,1.54,1.6239417366637194
2025-01-01 16:00:00,2.02,Electric,2.02,2.1039417366637196
2025-01-01 17:00:00,2.13,Electric,2.13,2.2139417366637195
2025-01-01 18:00:00,2.37,Electric,2.37,2.4539417366637197
2025-01-01 19:00:00,0.48,Electric,0.48,0.5639417366637194
2025-01-01 20:00:00,0.29000000000000004,Electric,0.29000000000000004,0.3739417366637195
2025-01-01 21:00:00,0.25,Electric,0.25,0.33394173666371946
2025-01-01 22:00:00,0.41,Electric,0.41,0.49394173666371943
2025-01-01 23:00:00,0.75,Electric,0.75,0.8339417366637194
2025-01-02 00:00:00,0.86,Electric,0.86,0.9999028944395324
2025-01-02 01:00:00,1.36,Electric,1.36,1.4999028944395325
2025-01-02 02:00:00,1.06,Electric,1.06,1.1999028944395325
2025-01-02 03:00:00,1.06,Electric,1.06,1.1999028944395325
2025-01-02 04:00:00,1.07,Electric,1.07,1.2099028944395325
2025-01-02 05:00:00,1.12,Electric,1.12,1.2599028944395325
2025-01-02 06:00:00,1.3900000000000001,Electric,1.3900000000000001,1.5299028944395325
2025-01-02 07:00:00,1.3199999999999998,Electric,1.3199999999999998,1.4599028944395323
2025-01-02 08:00:00,0.56,Electric,0.56,0.6999028944395325
2025-01-02 09:00:00,0.17,Electric,0.17,0.3099028944395324
2025-01-02 10:00:00,0.72,Electric,0.72,0.8599028944395324
2025-01-02 11:00:00,0.6499999999999999,Electric,0.6499999999999999,0.7899028944395323
2025-01-02 12:00:00,0.74,Electric,0.74,0.8799028944395324
2025-01-02 13:00:00,0.1,Electric,0.1,0.2399028944395324
2025-01-02 14:00:00,0.2,Electric,0.2,0.33990289443953237
2025-01-02 15:00:00,0.56,Electric,0.56,0.6999028944395325
2025-01-02 16:00:00,0.9299999999999999,Electric,0.9299999999999999,1.0699028944395323
2025-01-02 17:00:00,0.25,Electric,0.25,0.3899028944395324
2025-01-02 18:00:00,0.8500000000000001,Electric,0.8500000000000001,0.9899028944395325
2025-01-02 19:00:00,0.9600000000000001,Electric,0.9600000000000001,1.0999028944395324
2025-01-02 20:00:00,0.6000000000000001,Electric,0.6000000000000001,0.7399028944395325
2025-01-02 21:00:00,0.61,Electric,0.61,0.7499028944395324
2025-01-02 22:00:00,0.76,Electric,0.76,0.8999028944395324
2025-01-02 23:00:00,0.5499999999999999,Electric,0.5499999999999999,0.6899028944395323
2025-01-03 00:00:00,0.92,Electric,0.92,1.0599028944395323
2025-01-03 01:00:00,0.9199999999999999,Electric,0.9199999999999999,1.0599028944395323
2025-01-03 02:00:00,0.5700000000000001,Electric,0.5700000000000001,0.7099028944395325
2025-01-03 03:00:00,0.67,Electric,0.67,0.8099028944395325
2025-01-03 04:00:00,0.91,Electric,0.91,1.0499028944395323
2025-01-03 05:00:00,0.63,Electric,0.63,0.7699028944395324
2025-01-03 06:00:00,0.57,Electric,0.57,0.7099028944395324
2025-01-03 07:00:00,1.3900000000000001,Electric,1.3900000000000001,1.5299028944395325
2025-01-03 08:00:00,1.5999999999999999,Electric,1.5999999999999999,1.7399028944395323
2025-01-03 09:00:00,0.9199999999999999,Electric,0.9199999999999999,1.0599028944395323
2025-01-03 10:00:00,0.91,Electric,0.91,1.0499028944395323
2025-01-03 11:00:00,2.49,Electric,2.49,2.6299028944395326
2025-01-03 12:00:00,0.55,Electric,0.55,0.6899028944395325
2025-01-03 13:00:00,0.26,Electric,0.26,0.3999028944395324
2025-01-03 14:00:00,0.22999999999999998,Electric,0.22999999999999998,0.3699028944395324
2025-01-03 15:00:00,0.22999999999999998,Electric,0.22999999999999998,0.3699028944395324
2025-01-03 16:00:00,0.26,Electric,0.26,0.3999028944395324
2025-01-03 17:00:00,0.58,Electric,0.58,0.7199028944395324
2025-01-03 18:00:00,1.86,Electric,1.86,1.9999028944395325
2025-01-03 19:00:00,1.26,Electric,1.26,1.3999028944395324
2025-01-03 20:00:00,0.6799999999999999,Electric,0.6799999999999999,0.8199028944395323
2025-01-03 21:00:00,0.98,Electric,0.98,1.1199028944395324
2025-01-03 22:00:00,0.67,Electric,0.67,0.8099028944395325
2025-01-03 23:00:00,1.0899999999999999,Electric,1.0899999999999999,1.2299028944395323
2025-01-04 00:00:00,0.65,Electric,0.65,0.7899028944395324
2025-01-04 01:00:00,1.04,Electric,1.04,1.1799028944395324
2025-01-04 02:00:00,1.11,Electric,1.11,1.2499028944395325
2025-01-04 03:00:00,1.03,Electric,1.03,1.1699028944395324
2025-01-04 04:00:00,1.23,Electric,1.23,1.3699028944395324
2025-01-04 05:00:00,1.1,Electric,1.1,1.2399028944395325
2025-01-04 06:00:00,1.08,Electric,1.08,1.2199028944395325
2025-01-04 07:00:00,1.2,Electric,1.2,1.3399028944395324
2025-01-04 08:00:00,1.06,Electric,1.06,1.1999028944395325
2025-01-04 09:00:00,0.9199999999999999,Electric,0.9199999999999999,1.0599028944395323
2025-01-04 10:00:00,0.63,Electric,0.63,0.7699028944395324
2025-01-04 11:00:00,0.76,Electric,0.76,0.8999028944395324
2025-01-04 12:00:00,0.14,Electric,0.14,0.2799028944395324
2025-01-04 13:00:00,0.32,Electric,0.32,0.45990289443953236
2025-01-04 14:00:00,0.16,Electric,0.16,0.2999028944395324
2025-01-04 15:00:00,0.31,Electric,0.31,0.44990289443953235
2025-01-04 16:00:00,2.29,Electric,2.29,2.4299028944395324
2025-01-04 17:00:00,2.56,Electric,2.56,2.6999028944395325
2025-01-04 18:00:00,1.8,Electric,1.8,1.9399028944395325
2025-01-04 19:00:00,0.73,Electric,0.73,0.8699028944395324
2025-01-04 20:00:00,0.64,Electric,0.64,0.7799028944395324
2025-01-04 21:00:00,1.04,Electric,1.04,1.1799028944395324
2025-01-04 22:00:00,0.81,Electric,0.81,0.9499028944395325
2025-01-04 23:00:00,0.91,Electric,0.91,1.0499028944395323
2025-01-05 00:00:00,1.06,Electric,1.06,1.1985446139109932
2025-01-05 01:00:00,1.13,Electric,1.13,1.268544613910993
2025-01-05 02:00:00,0.97,Electric,0.97,1.1085446139109931
2025-01-05 03:00:00,1.19,Electric,1.19,1.328544613910993
2025-01-05 04:00:00,1.21,Electric,1.21,1.3485446139109931
2025-01-05 05:00:00,0.99,Electric,0.99,1.1285446139109931
2025-01-05 06:00:00,1.1600000000000001,Electric,1.1600000000000001,1.2985446139109933
2025-01-05 07:00:00,1.41,Electric,1.41,1.548544613910993
2025-01-05 08:00:00,1.71,Electric,1.71,1.8485446139109931
2025-01-05 09:00:00,0.13,Electric,0.13,0.26854461391099327
2025-01-05 10:00:00,0.2,Electric,0.2,0.3385446139109932
2025-01-05 11:00:00,0.15,Electric,0.15,0.28854461391099323
2025-01-05 12:00:00,0.1,Electric,0.1,0.23854461391099324
2025-01-05 13:00:00,0.21,Electric,0.21,0.34854461391099323
2025-01-05 14:00:00,0.45,Electric,0.45,0.5885446139109932
2025-01-05 15:00:00,0.15,Electric,0.15,0.28854461391099323
2025-01-05 16:00:00,0.32,Electric,0.32,0.4585446139109932
2025-01-05 17:00:00,0.29,Electric,0.29,0.4285446139109932
2025-01-05 18:00:00,1.43,Electric,1.43,1.568544613910993
2025-01-05 19:00:00,0.78,Electric,0.78,0.9185446139109933
2025-01-05 20:00:00,0.6900000000000001,Electric,0.6900000000000001,0.8285446139109933
2025-01-05 21:00:00,1.26,Electric,1.26,1.3985446139109932
2025-01-05 22:00:00,0.8700000000000001,Electric,0.8700000000000001,1.0085446139109933
2025-01-05 23:00:00,1.5,Electric,1.5,1.6385446139109932
2025-01-06 00:00:00,1.52,Electric,1.52,1.6585446139109932
2025-01-06 01:00:00,1.84,Electric,1.84,1.9785446139109932
2025-01-06 02:00:00,1.85,Electric,1.85,1.9885446139109932
2025-01-06 03:00:00,2.17,Electric,2.17,2.308544613910993
2025-01-06 04:00:00,1.84,Electric,1.84,1.9785446139109932
2025-01-06 05:00:00,1.92,Electric,1.92,2.058544613910993
2025-01-06 06:00:00,1.9300000000000002,Electric,1.9300000000000002,2.0685446139109933
2025-01-06 07:00:00,2.05,Electric,2.05,2.188544613910993
2025-01-06 08:00:00,0.7300000000000001,Electric,0.7300000000000001,0.8685446139109934
2025-01-06 09:00:00,0.38,Electric,0.38,0.5185446139109933
2025-01-06 10:00:00,0.47000000000000003,Electric,0.47000000000000003,0.6085446139109932
2025-01-06 11:00:00,0.28,Electric,0.28,0.4185446139109933
2025-01-06 12:00:00,0.66,Electric,0.66,0.7985446139109933
2025-01-06 13:00:00,1.05,Electric,1.05,1.1885446139109932
2025-01-06 14:00:00,1.3199999999999998,Electric,1.3199999999999998,1.458544613910993
2025-01-06 15:00:00,0.7000000000000001,Electric,0.7000000000000001,0.8385446139109933
2025-01-06 16:00:00,0.28,Electric,0.28,0.4185446139109933
2025-01-06 17:00:00,1.26,Electric,1.26,1.3985446139109932
2025-01-06 18:00:00,1.66,Electric,1.66,1.798544613910993
2025-01-06 19:00:00,1.7600000000000002,Electric,1.7600000000000002,1.8985446139109934
2025-01-06 20:00:00,1.5,Electric,1.5,1.6385446139109932
2025-01-06 21:00:00,1.4500000000000002,Electric,1.4500000000000002,1.5885446139109933
2025-01-06 22:00:00,1.87,Electric,1.87,2.0085446139109933
2025-01-06 23:00:00,1.73,Electric,1.73,1.8685446139109931
2025-01-07 00:00:00,1.83,Electric,1.83,1.9685446139109932
2025-01-07 01:00:00,1.9,Electric,1.9,2.038544613910993
2025-01-07 02:00:00,1.74,Electric,1.74,1.8785446139109931
2025-01-07 03:00:00,1.82,Electric,1.82,1.9585446139109932
2025-01-07 04:00:00,2.0300000000000002,Electric,2.0300000000000002,2.1685446139109934
2025-01-07 05:00:00,1.8199999999999998,Electric,1.8199999999999998,1.958544613910993
2025-01-07 06:00:00,2.19,Electric,2.19,2.328544613910993
2025-01-07 07:00:00,1.79,Electric,1.79,1.9285446139109932
2025-01-07 08:00:00,0.62,Electric,0.62,0.7585446139109933
2025-01-07 09:00:00,0.52,Electric,0.52,0.6585446139109933
2025-01-07 10:00:00,0.53,Electric,0.53,0.6685446139109933
2025-01-07 11:00:00,0.4,Electric,0.4,0.5385446139109933
2025-01-07 12:00:00,0.24,Electric,0.24,0.37854461391099326
2025-01-07 13:00:00,0.15,Electric,0.15,0.28854461391099323
2025-01-07 14:00:00,0.1,Electric,0.1,0.23854461391099324
2025-01-07 15:00:00,0.12,Electric,0.12,0.25854461391099326
2025-01-07 16:00:00,0.21,Electric,0.21,0.34854461391099323
2025-01-07 17:00:00,0.19,Electric,0.19,0.3285446139109932
2025-01-07 18:00:00,2.11,Electric,2.11,2.248544613910993
2025-01-07 19:00:00,0.38,Electric,0.38,0.5185446139109933
2025-01-07 20:00:00,0.56,Electric,0.56,0.6985446139109933
2025-01-07 21:00:00,0.62,Electric,0.62,0.7585446139109933
2025-01-07 22:00:00,0.6900000000000001,Electric,0.6900000000000001,0.8285446139109933
2025-01-07 23:00:00,0.58,Electric,0.58,0.7185446139109932
2025-01-08 00:00:00,0.51,Electric,0.51,0.613908460433245
2025-01-08 01:00:00,0.69,Electric,0.69,0.7939084604332449
2025-01-08 02:00:00,0.78,Electric,0.78,0.883908460433245
2025-01-08 03:00:00,0.78,Electric,0.78,0.883908460433245
2025-01-08 04:00:00,0.79,Electric,0.79,0.893908460433245
2025-01-08 05:00:00,0.79,Electric,0.79,0.893908460433245
2025-01-08 06:00:00,0.8800000000000001,Electric,0.8800000000000001,0.9839084604332451
2025-01-08 07:00:00,1.0,Electric,1.0,1.103908460433245
2025-01-08 08:00:00,0.52,Electric,0.52,0.623908460433245
2025-01-08 09:00:00,0.18,Electric,0.18,0.2839084604332449
2025-01-08 10:00:00,0.16,Electric,0.16,0.2639084604332449
2025-01-08 11:00:00,0.14,Electric,0.14,0.24390846043324493
2025-01-08 12:00:00,0.13,Electric,0.13,0.23390846043324492
2025-01-08 13:00:00,0.13,Electric,0.13,0.23390846043324492
2025-01-08 14:00:00,0.13,Electric,0.13,0.23390846043324492
2025-01-08 15:00:00,0.14,Electric,0.14,0.24390846043324493
2025-01-08 16:00:00,0.2,Electric,0.2,0.30390846043324493
2025-01-08 17:00:00,0.18,Electric,0.18,0.2839084604332449
2025-01-08 18:00:00,0.59,Electric,0.59,0.6939084604332448
2025-01-08 19:00:00,0.32,Electric,0.32,0.4239084604332449
2025-01-08 20:00:00,0.33,Electric,0.33,0.43390846043324494
2025-01-08 21:00:00,0.44,Electric,0.44,0.5439084604332449
2025-01-08 22:00:00,1.45,Electric,1.45,1.553908460433245
2025-01-08 23:00:00,1.76,Electric,1.76,1.863908460433245
2025-01-09 00:00:00,1.85,Electric,1.85,1.953908460433245
2025-01-09 01:00:00,1.93,Electric,1.93,2.0339084604332447
2025-01-09 02:00:00,1.65,Electric,1.65,1.7539084604332449
2025-01-09 03:00:00,2.05,Electric,2.05,2.153908460433245
2025-01-09 04:00:00,1.77,Electric,1.77,1.873908460433245
2025-01-09 05:00:00,2.05,Electric,2.05,2.153908460433245
2025-01-09 06:00:00,1.88,Electric,1.88,1.9839084604332449
2025-01-09 07:00:00,1.99,Electric,1.99,2.0939084604332447
2025-01-09 08:00:00,0.54,Electric,0.54,0.643908460433245
2025-01-09 09:00:00,0.2,Electric,0.2,0.30390846043324493
2025-01-09 10:00:00,0.2,Electric,0.2,0.30390846043324493
2025-01-09 11:00:00,0.21000000000000002,Electric,0.21000000000000002,0.31390846043324494
2025-01-09 12:00:00,0.2,Electric,0.2,0.30390846043324493
2025-01-09 13:00:00,0.21000000000000002,Electric,0.21000000000000002,0.31390846043324494
2025-01-09 14:00:00,0.21000000000000002,Electric,0.21000000000000002,0.31390846043324494
2025-01-09 15:00:00,0.21000000000000002,Electric,0.21000000000000002,0.31390846043324494
2025-01-09 16:00:00,0.2,Electric,0.2,0.30390846043324493
2025-01-09 17:00:00,0.27,Electric,0.27,0.37390846043324494
2025-01-09 18:00:00,2.76,Electric,2.76,2.8639084604332448
2025-01-09 19:00:00,0.75,Electric,0.75,0.853908460433245
2025-01-09 20:00:00,0.2,Electric,0.2,0.30390846043324493
2025-01-09 21:00:00,0.16,Electric,0.16,0.2639084604332449
2025-01-09 22:00:00,0.14,Electric,0.14,0.24390846043324493
2025-01-09 23:00:00,0.09,Electric,0.09,0.19390846043324492
2025-01-10 00:00:00,0.09,Electric,0.09,0.19390846043324492
2025-01-10 01:00:00,0.1,Electric,0.1,0.20390846043324493
2025-01-10 02:00:00,0.1,Electric,0.1,0.20390846043324493
2025-01-10 03:00:00,0.41000000000000003,Electric,0.41000000000000003,0.5139084604332449
2025-01-10 04:00:00,0.69,Electric,0.69,0.7939084604332449
2025-01-10 05:00:00,0.51,Electric,0.51,0.613908460433245
2025-01-10 06:00:00,0.94,Electric,0.94,1.043908460433245
2025-01-10 07:00:00,0.51,Electric,0.51,0.613908460433245
2025-01-10 08:00:00,0.44999999999999996,Electric,0.44999999999999996,0.5539084604332449
2025-01-10 09:00:00,0.09,Electric,0.09,0.19390846043324492
2025-01-10 10:00:00,0.1,Electric,0.1,0.20390846043324493
2025-01-10 11:00:00,0.11,Electric,0.11,0.2139084604332449
2025-01-10 12:00:00,0.09,Electric,0.09,0.19390846043324492
2025-01-10 13:00:00,0.1,Electric,0.1,0.20390846043324493
2025-01-10 14:00:00,0.09,Electric,0.09,0.19390846043324492
2025-01-10 15:00:00,0.1,Electric,0.1,0.20390846043324493
2025-01-10 16:00:00,0.99,Electric,0.99,1.093908460433245
2025-01-10 17:00:00,2.7199999999999998,Electric,2.7199999999999998,2.8239084604332447
2025-01-10 18:00:00,0.9700000000000001,Electric,0.9700000000000001,1.073908460433245
2025-01-10 19:00:00,0.17,Electric,0.17,0.2739084604332449
2025-01-10 20:00:00,0.19,Electric,0.19,0.2939084604332449
2025-01-10 21:00:00,0.14,Electric,0.14,0.24390846043324493
2025-01-10 22:00:00,0.15,Electric,0.15,0.2539084604332449
2025-01-10 23:00:00,0.1,Electric,0.1,0.20390846043324493
2025-01-11 00:00:00,0.51,Electric,0.51,0.613908460433245
2025-01-11 01:00:00,0.66,Electric,0.66,0.7639084604332449
2025-01-11 02:00:00,0.9400000000000001,Electric,0.9400000000000001,1.043908460433245
2025-01-11 03:00:00,0.87,Electric,0.87,0.9739084604332449
2025-01-11 04:00:00,0.86,Electric,0.86,0.9639084604332449
2025-01-11 05:00:00,1.24,Electric,1.24,1.343908460433245
2025-01-11 06:00:00,0.96,Electric,0.96,1.063908460433245
2025-01-11 07:00:00,0.97,Electric,0.97,1.073908460433245
2025-01-11 08:00:00,0.5700000000000001,Electric,0.5700000000000001,0.673908460433245
2025-01-11 09:00:00,0.66,Electric,0.66,0.7639084604332449
2025-01-11 10:00:00,0.21000000000000002,Electric,0.21000000000000002,0.31390846043324494
2025-01-11 11:00:00,0.21000000000000002,Electric,0.21000000000000002,0.31390846043324494
2025-01-11 12:00:00,0.19,Electric,0.19,0.2939084604332449
2025-01-11 13:00:00,0.11,Electric,0.11,0.2139084604332449
2025-01-11 14:00:00,0.11,Electric,0.11,0.2139084604332449
2025-01-11 15:00:00,0.11,Electric,0.11,0.2139084604332449
2025-01-11 16:00:00,0.13,Electric,0.13,0.23390846043324492
2025-01-11 17:00:00,0.54,Electric,0.54,0.643908460433245
2025-01-11 18:00:00,2.51,Electric,2.51,2.6139084604332448
2025-01-11 19:00:00,0.19,Electric,0.19,0.2939084604332449
2025-01-11 20:00:00,0.22,Electric,0.22,0.32390846043324495
2025-01-11 21:00:00,0.77,Electric,0.77,0.873908460433245
2025-01-11 22:00:00,1.6099999999999999,Electric,1.6099999999999999,1.7139084604332449
2025-01-11 23:00:00,0.56,Electric,0.56,0.663908460433245
2025-01-12 00:00:00,0.72,Electric,0.72,0.8585446139109932
2025-01-12 01:00:00,0.87,Electric,0.87,1.0085446139109933
2025-01-12 02:00:00,0.58,Electric,0.58,0.7185446139109932
2025-01-12 03:00:00,1.02,Electric,1.02,1.1585446139109932
2025-01-12 04:00:00,0.9,Electric,0.9,1.0385446139109933
2025-01-12 05:00:00,0.98,Electric,0.98,1.1185446139109931
2025-01-12 06:00:00,1.2,Electric,1.2,1.338544613910993
2025-01-12 07:00:00,0.8,Electric,0.8,0.9385446139109933
2025-01-12 08:00:00,0.57,Electric,0.57,0.7085446139109932
2025-01-12 09:00:00,0.56,Electric,0.56,0.6985446139109933
2025-01-12 10:00:00,0.26,Electric,0.26,0.3985446139109933
2025-01-12 11:00:00,1.24,Electric,1.24,1.3785446139109931
2025-01-12 12:00:00,2.73,Electric,2.73,2.868544613910993
2025-01-12 13:00:00,0.5800000000000001,Electric,0.5800000000000001,0.7185446139109933
2025-01-12 14:00:00,0.26,Electric,0.26,0.3985446139109933
2025-01-12 15:00:00,0.11,Electric,0.11,0.24854461391099325
2025-01-12 16:00:00,0.09,Electric,0.09,0.22854461391099323
2025-01-12 17:00:00,0.62,Electric,0.62,0.7585446139109933
2025-01-12 18:00:00,2.26,Electric,2.26,2.398544613910993
2025-01-12 19:00:00,1.1400000000000001,Electric,1.1400000000000001,1.2785446139109933
2025-01-12 20:00:00,0.49,Electric,0.49,0.6285446139109933
2025-01-12 21:00:00,0.6,Electric,0.6,0.7385446139109932
2025-01-12 22:00:00,0.59,Electric,0.59,0.7285446139109932
2025-01-12 23:00:00,0.6,Electric,0.6,0.7385446139109932
2025-01-13 00:00:00,0.7000000000000001,Electric,0.7000000000000001,0.8385446139109933
2025-01-13 01:00:00,0.86,Electric,0.86,0.9985446139109933
2025-01-13 02:00:00,0.9,Electric,0.9,1.0385446139109933
2025-01-13 03:00:00,1.3,Electric,1.3,1.4385446139109932
2025-01-13 04:00:00,1.23,Electric,1.23,1.3685446139109931
2025-01-13 05:00:00,1.06,Electric,1.06,1.1985446139109932
2025-01-13 06:00:00,1.3599999999999999,Electric,1.3599999999999999,1.498544613910993
2025-01-13 07:00:00,1.29,Electric,1.29,1.4285446139109932
2025-01-13 08:00:00,0.68,Electric,0.68,0.8185446139109933
2025-01-13 09:00:00,0.42,Electric,0.42,0.5585446139109932
2025-01-13 10:00:00,0.52,Electric,0.52,0.6585446139109933
2025-01-13 11:00:00,0.19,Electric,0.19,0.3285446139109932
2025-01-13 12:00:00,0.15,Electric,0.15,0.28854461391099323
2025-01-13 13:00:00,0.13,Electric,0.13,0.26854461391099327
2025-01-13 14:00:00,0.14,Electric,0.14,0.2785446139109933
2025-01-13 15:00:00,0.14,Electric,0.14,0.2785446139109933
2025-01-13 16:00:00,0.24,Electric,0.24,0.37854461391099326
2025-01-13 17:00:00,0.17,Electric,0.17,0.30854461391099325
2025-01-13 18:00:00,1.6600000000000001,Electric,1.6600000000000001,1.7985446139109933
2025-01-13 19:00:00,0.26,Electric,0.26,0.3985446139109933
2025-01-13 20:00:00,0.98,Electric,0.98,1.1185446139109931
2025-01-13 21:00:00,0.89,Electric,0.89,1.0285446139109933
2025-01-13 22:00:00,1.09,Electric,1.09,1.2285446139109932
2025-01-13 23:00:00,0.94,Electric,0.94,1.078544613910993
2025-01-14 00:00:00,0.93,Electric,0.93,1.0685446139109933
2025-01-14 01:00:00,1.21,Electric,1.21,1.3485446139109931
2025-01-14 02:00:00,0.86,Electric,0.86,0.9985446139109933
2025-01-14 03:00:00,1.24,Electric,1.24,1.3785446139109931
2025-01-14 04:00:00,0.98,Electric,0.98,1.1185446139109931
2025-01-14 05:00:00,1.3900000000000001,Electric,1.3900000000000001,1.5285446139109933
2025-01-14 06:00:00,1.02,Electric,1.02,1.1585446139109932
2025-01-14 07:00:00,1.27,Electric,1.27,1.4085446139109932
2025-01-14 08:00:00,1.0,Electric,1.0,1.1385446139109932
2025-01-14 09:00:00,0.41,Electric,0.41,0.5485446139109932
2025-01-14 10:00:00,0.1,Electric,0.1,0.23854461391099324
2025-01-14 11:00:00,0.1,Electric,0.1,0.23854461391099324
2025-01-14 12:00:00,0.1,Electric,0.1,0.23854461391099324
2025-01-14 13:00:00,0.11,Electric,0.11,0.24854461391099325
2025-01-14 14:00:00,0.18,Electric,0.18,0.3185446139109932
2025-01-14 15:00:00,0.17,Electric,0.17,0.30854461391099325
2025-01-14 16:00:00,0.22999999999999998,Electric,0.22999999999999998,0.36854461391099325
2025-01-14 17:00:00,1.34,Electric,1.34,1.4785446139109932
2025-01-14 18:00:00,1.4300000000000002,Electric,1.4300000000000002,1.5685446139109933
2025-01-14 19:00:00,1.1,Electric,1.1,1.2385446139109932
2025-01-14 20:00:00,1.83,Electric,1.83,1.9685446139109932
2025-01-14 21:00:00,1.46,Electric,1.46,1.5985446139109931
2025-01-14 22:00:00,1.92,Electric,1.92,2.058544613910993
2025-01-14 23:00:00,1.53,Electric,1.53,1.6685446139109932
2025-01-15 00:00:00,1.89,Electric,1.89,2.0978169208664896
2025-01-15 01:00:00,1.9500000000000002,Electric,1.9500000000000002,2.15781692086649
2025-01-15 02:00:00,2.06,Electric,2.06,2.26781692086649
2025-01-15 03:00:00,1.94,Electric,1.94,2.14781692086649
2025-01-15 04:00:00,2.06,Electric,2.06,2.26781692086649
2025-01-15 05:00:00,2.04,Electric,2.04,2.24781692086649
2025-01-15 06:00:00,2.24,Electric,2.24,2.44781692086649
2025-01-15 07:00:00,1.83,Electric,1.83,2.03781692086649
2025-01-15 08:00:00,1.22,Electric,1.22,1.4278169208664897
2025-01-15 09:00:00,1.03,Electric,1.03,1.2378169208664898
2025-01-15 10:00:00,0.21,Electric,0.21,0.4178169208664898
2025-01-15 11:00:00,0.11,Electric,0.11,0.3178169208664898
2025-01-15 12:00:00,0.12,Electric,0.12,0.32781692086648984
2025-01-15 13:00:00,0.11,Electric,0.11,0.3178169208664898
2025-01-15 14:00:00,0.12,Electric,0.12,0.32781692086648984
2025-01-15 15:00:00,0.11,Electric,0.11,0.3178169208664898
2025-01-15 16:00:00,0.19,Electric,0.19,0.39781692086648984
2025-01-15 17:00:00,0.37,Electric,0.37,0.5778169208664898
2025-01-15 18:00:00,2.1,Electric,2.1,2.30781692086649
2025-01-15 19:00:00,0.33,Electric,0.33,0.5378169208664898
2025-01-15 20:00:00,0.27,Electric,0.27,0.47781692086648986
2025-01-15 21:00:00,0.22,Electric,0.22,0.4278169208664898
2025-01-15 22:00:00,0.5,Electric,0.5,0.7078169208664898
2025-01-15 23:00:00,0.8600000000000001,Electric,0.8600000000000001,1.0678169208664898
2025-01-16 00:00:00,0.94,Electric,0.94,1.14781692086649
2025-01-16 01:00:00,1.01,Electric,1.01,1.2178169208664897
2025-01-16 02:00:00,0.8500000000000001,Electric,0.8500000000000001,1.05781692086649
2025-01-16 03:00:00,0.92,Electric,0.92,1.1278169208664899
2025-01-16 04:00:00,1.05,Electric,1.05,1.2578169208664898
2025-01-16 05:00:00,1.2999999999999998,Electric,1.2999999999999998,1.5078169208664898
2025-01-16 06:00:00,0.93,Electric,0.93,1.13781692086649
2025-01-16 07:00:00,1.1600000000000001,Electric,1.1600000000000001,1.36781692086649
2025-01-16 08:00:00,0.75,Electric,0.75,0.9578169208664898
2025-01-16 09:00:00,0.85,Electric,0.85,1.0578169208664898
2025-01-16 10:00:00,0.51,Electric,0.51,0.7178169208664898
2025-01-16 11:00:00,1.4,Electric,1.4,1.6078169208664899
2025-01-16 12:00:00,0.8200000000000001,Electric,0.8200000000000001,1.0278169208664898
2025-01-16 13:00:00,0.49,Electric,0.49,0.6978169208664898
2025-01-16 14:00:00,0.12,Electric,0.12,0.32781692086648984
2025-01-16 15:00:00,0.1,Electric,0.1,0.3078169208664898
2025-01-16 16:00:00,0.11,Electric,0.11,0.3178169208664898
2025-01-16 17:00:00,0.13,Electric,0.13,0.33781692086648984
2025-01-16 18:00:00,0.6499999999999999,Electric,0.6499999999999999,0.8578169208664898
2025-01-16 19:00:00,0.25,Electric,0.25,0.45781692086648984
2025-01-16 20:00:00,0.30000000000000004,Electric,0.30000000000000004,0.5078169208664899
2025-01-16 21:00:00,0.13,Electric,0.13,0.33781692086648984
2025-01-16 22:00:00,0.54,Electric,0.54,0.7478169208664899
2025-01-16 23:00:00,0.8500000000000001,Electric,0.8500000000000001,1.05781692086649
2025-01-17 00:00:00,0.72,Electric,0.72,0.7906305874840357
2025-01-17 01:00:00,0.79,Electric,0.79,0.8606305874840358
2025-01-17 02:00:00,0.78,Electric,0.78,0.8506305874840357
2025-01-17 03:00:00,0.86,Electric,0.86,0.9306305874840357
2025-01-17 04:00:00,0.87,Electric,0.87,0.9406305874840357
2025-01-17 05:00:00,0.93,Electric,0.93,1.0006305874840358
2025-01-17 06:00:00,1.1600000000000001,Electric,1.1600000000000001,1.230630587484036
2025-01-17 07:00:00,1.1,Electric,1.1,1.170630587484036
2025-01-17 08:00:00,0.77,Electric,0.77,0.8406305874840357
